2,1,1189,1503,614.5,0
3,1,1276,2123,689,0
4,1,1308,1518,316,1
5,2,1380,1333.5,508,1
6,2,32.5,3340.5,880,1
7,2,2197,1351,32.5,0
1,2,1531,1429,347.5,0
2,2,952.5,2209,531,0
3,2,1438,1338.5,752.5,0
4,2,1210.5,1279.5,438,0
5,2,477,2682,660,0
6,2,512.5,2400,477,0
7,2,1590,1871,312.5,0
1,2,1184,1753.5,590,0
2,2,700.5,2740.5,534,0
3,2,412.5,2879.5,700.5,0
4,2,656,2131.5,412.5,0
5,2,1201,1500.5,456,1
6,2,502.5,2591.5,1001,1
7,2,2276.5,2355,502.5,0
1,2,1053,2152.5,526,0
2,2,490,2570.5,753,0
3,2,201.5,2338.5,490,0
4,2,1122,762,201.5,0
5,2,920,1574,722,0
6,2,810,2239.5,720,0
7,2,2815,1125,610,0
1,2,565,2195,315,0
2,2,935.5,2327,565,0
3,2,1358,2243.5,935.5,0
4,2,1472.5,1607.5,858,0
5,2,1614,2006,672.5,0
6,2,909,2661.5,614,1
7,2,3544,1298,509,1
1,2,1131,1868.5,544,1
2,2,435,2676.5,531,0
3,2,358,2895.5,435,0
4,2,1200,1357.5,520,0
5,2,1060,1629,450,0
6,2,1280.5,1178.5,400,0
7,2,1778,1646.5,385.5,0
1,2,1680,2115.5,585,0
2,2,2229.5,656,825,0
3,2,2250,900,505,0
4,2,1500,1750,524,0
5,2,1950.5,1260.5,450,0
6,2,1439,2178.5,460,0
7,2,1860,884,370,1
1,2,1272,2275,460,1
2,2,1450.5,560,470,0
3,2,2420,1050,554,0
4,2,1258,1705,605,0
5,2,665.5,2255.5,598,0
6,2,1790.5,1411.5,297,0
7,2,950,2230,430,0
1,2,1400,2033,550,0
2,2,3700,755,950,0
3,2,1558.5,1557.5,558,0
4,2,1900,1205,492.5,0
5,2,965,1257,678,0
6,2,2480,994,465.5,0
7,2,2201.5,1258,480,0
1,2,1432.5,1400,501.5,0
2,2,2186,984,445.5,1
3,2,1281.5,1302,590,1
4,2,912.5,1403,311.5,1
5,2,941.5,1430.5,200,0
6,2,1108,1300,445.5,0
7,2,1233.5,1592,440,0
1,2,1288.5,1550.5,430.5,0
2,2,2026,600,528.5,0
3,2,2192.5,590,660,0
4,2,1013,1938.5,652.5,0
5,2,1525,1196,513,0
6,2,1320,1205.5,475,0
7,2,1997.5,954.5,600.5,0
1,2,1804,1302,791.5,0
2,2,2990,700,614,0
3,2,1558,261,523,1
4,2,889,1566.5,968,1
5,2,1243,119.5,600,0
6,2,1120,1522.5,405,0
7,2,2369.5,1402,420,0
1,2,544.5,2149.5,569.5,0
2,2,2642.5,1460,543.5,0
3,2,1753.5,880,942.5,0
4,2,1428,950,603.5,0
5,2,576,1645.5,559.5,0
6,2,1645.5,1630,625,0
7,2,1308.5,900,671.5,0
1,2,2361.5,1105,358.5,0
2,2,2202,600,620,0
3,2,1257.5,2190,362,0
4,2,2420,1145,400,1
5,3,1503.5,1795,507.5,1
6,3,1488,966,73.5,1
7,3,1899,1200,588,0
1,3,1910,1515.5,400,0
2,3,1553.5,904,510,0
3,3,2050,1530,288.5,0
4,3,1430,1952,220.5,0
5,3,620,1513,430,0
6,3,975,1082,339.5,0
7,3,871.5,1543,325,0
1,3,1258,1282.5,371.5,0
2,3,2770,667,258.5,0
3,3,1462,1519,420,0
4,3,1977.5,970,485,0
5,3,985,1515,566.5,1
6,3,2200,1270,486,1
7,3,1548,1554.5,406.5,0
1,3,1502,1223,448,0
2,3,2130.5,1529.5,402,0
3,3,1536.5,1214.5,330.5,0
4,3,964,1709,336.5,0
5,3,885.5,2219.5,668,0
6,3,1586,1660.5,991.5,0
7,3,1507,1250,486,0
1,3,1302,2157,607,0
2,3,1120,600,412,0
3,3,2997,994,397,0
4,3,1250,1217,491,0
5,3,1570,1571.5,500,0
6,3,2170,1456,760,0
7,3,1462,1748.5,550,1
1,3,1529,2220.5,996,1
2,3,2474,992,607,1
3,3,1527,1438,412,0
4,3,1317,1160,597,0
5,3,1514,1253.5,437,0
6,3,2110,981,505,0
7,3,1882.5,1548,705,0
1,3,1120.5,1285,782.5,0
2,3,2260,1582,550,0
3,3,1576,1274,310,0
4,3,1605,1593,275,0
5,3,1252,733.5,570,0
6,3,1776.5,1723.5,256,0
7,3,1559.5,1257.5,665.5,0
1,3,2214,1950,420.5,1
2,3,3525,912,614,1
3,3,112.5,1718,222,0
4,3,2092.5,616,312.5,0
5,3,1595,1860,322.5,0
6,3,2140.5,927,395,0
7,3,1513,1255.5,556,0
1,3,1746.5,1950,531,0
2,3,3143,1020,556.5,0
3,3,505.5,1812.5,559.5,0
4,3,1960,1108.5,605.5,0
5,3,1618,1514.5,780,0
6,3,2906,903,604,0
7,3,2493.5,1719.5,696,0
1,3,1796.5,1868,514.5,0
2,3,2926.5,590,596.5,0
3,3,2908,1500,666.5,1
4,3,1531,1295.5,608,1
5,3,1905.5,1685,631,1
6,3,1974,1300,507.5,0
7,3,2154.5,1568,542,0
1,3,1514,2283.5,804.5,0
2,3,3995,635,314,0
3,3,1580,598,612,0
4,3,1559,1987,992,0
5,3,1590,1565.5,760,0
6,3,1516.5,149.5,340,0
7,3,1586,1658,616.5,0
1,3,2135,1473.5,978,0
2,3,3432,930,485,0
3,3,1463,1517,558,0
4,3,997.5,2150,796,1
5,3,1669,1520,978.5,1
6,3,1138.5,1696,769,0
7,3,1280.5,1712.5,638.5,0
1,3,969.5,1819.5,680.5,0
2,3,3138,1255,726.5,0
3,3,1530.5,1653.5,998,0
4,3,1917.5,1781,441.5,0
5,3,1217,1573,557.5,0
6,3,993,2250.5,317,0
7,3,1850.5,1553,993,0
1,3,973.5,1850.5,659.5,0
2,3,1800,1525,747.5,0
3,3,1562,1057.5,481,0
4,3,1798.5,1807,902,0
5,3,1602,1816,618.5,1
6,4,1660.5,1611,525,1
7,4,1503,1094,610.5,1
1,4,1899,1212.5,603,0
2,4,1567,1530,499,0
3,4,1920,1548,497,0
4,4,1520,1211.5,655,0
5,4,1890,1532.5,597,0
6,4,1554.5,1021.5,490,0
7,4,1701.5,1554,454.5,0
1,4,1686.5,1550.5,65,0
2,4,3995,970,5,0
3,4,1955.5,1507.5,1552,0
4,4,1546.5,1843,195,0
5,4,596,2346.5,285,0
6,4,2523.5,998.5,646,1
7,4,1960,1570,946,1
1,4,1208,1226.5,590,0
2,4,3527.5,960,448,0
3,4,1181.5,1269,627.5,0
4,4,1352.5,1172,731.5,0
5,4,950,1292.5,625.5,0
6,4,1512.5,1012.5,660,0
7,4,1370.5,1317.5,992.5,0
1,4,1155,1521.5,904.5,0
2,4,1582,1024.5,655,0
3,4,1324,1517.5,655,0
4,4,1623,1534.5,492,0
5,4,1470,1045.5,524,0
6,4,1642,1612.5,623,0
7,4,1256.5,1853,767,0
1,4,2365.5,1996.5,957,1
2,4,2390,1567,695.5,1
3,4,2505,1330,690,1
4,4,1481,1215,605,0
5,4,1380,1978,991,0
6,4,1552,1202,570.5,0
7,4,1725,1090,665,0
1,4,1581,1694.5,826.5,0
2,4,2556.5,1282,991,0
3,4,1956,1625.5,696.5,0
4,4,1049,1299,565,0
5,4,1116,2716,1179,0
6,4,655,2801,1116,0
7,4,2178.5,1300,305,0
1,4,896,2442,678.5,0
2,4,1199.5,1791.5,796,1
3,4,619.5,2826.5,1199.5,1
4,4,1879,2120,619.5,0
5,4,1378.5,2279,879,0
6,4,1070,2833,1378.5,0
7,4,2572,926,470,0
1,4,2402,1878.5,872,0
2,4,1439.5,1917.5,652,0
3,4,1100,2867,939.5,0
4,4,1281,2582,700,0
5,4,1798.5,2477.5,681,0
6,4,910.5,3700,1298.5,0
7,4,2852.5,1154,910.5,0
1,4,644.5,2993.5,1102.5,0
2,4,2140,1709.5,644.5,0
3,4,883.5,3909.5,1140,1
4,4,2479,1993.5,883.5,1
5,4,602,2682.5,979,1
6,4,847,3472,602,0
7,4,3193.5,430,302,0
1,4,1365.5,2879.5,1493.5,0
2,4,2382,1767,865,0
3,4,1108.5,3371,1782,0
4,4,1195,2109,1108.5,0
5,4,621,2667,795,0
6,4,2049.5,2397,621,0
7,4,4312.5,759,1000,0
1,4,1944.5,2687.5,1312.5,0
2,4,1202.5,2656.5,1344.5,0
3,4,1254,3065.5,1202.5,0
4,4,1208,2430,704,1
5,4,1382.5,2304,708,1
6,4,1418.5,2999.5,882.5,0
7,4,3187,1626,818.5,0
1,4,1838.5,3664,1637,0
2,4,1051.5,3479.5,1138.5,0
3,4,710,3350.5,491,0
4,4,1332,1592,110,0
5,4,2034.5,2626.5,882,0
6,4,3051.5,3553.5,1404,0
7,4,3072.5,1015,851,0
1,4,2583,2000,1522.5,0
2,4,1388.5,1975.5,999,0
3,4,769.5,3179,988.5,0
4,4,1865.5,1458,269.5,0
5,4,2400,2269,1045.5,0
6,4,3369,3285.5,1400,1
7,1,3374,0,869,1
1,1,2987.5,1699.5,874,1
2,1,2226,2381,1287.5,0
3,1,1486,3440,1676,0
4,1,1425.5,2274.5,936,0
5,1,1576.5,1724.5,925.5,0
6,1,1492.5,2326,1076.5,0
7,1,2758.5,1795,892.5,0
1,1,1412,2512.5,1158.5,0
2,1,754,2777.5,952,0
3,1,550.5,2392.5,754,0
4,1,2139,1553.5,550.5,0
5,1,1688,2346,1439,0
6,1,497,4155.5,1238,0
7,1,2402.5,1215,497,1
1,1,1811,1984,1102.5,1
2,1,1888,2835,1311,0
3,1,920,3445.5,1288,0
4,1,857.5,2268.5,420,0
5,1,1146,2002,407.5,0
6,1,222,4044,1146,0
7,1,1922,2277,222,0
1,1,1438.5,2501,822,0
2,1,667,2867.5,938.5,0
3,1,918.5,2946,667,0
4,1,1446,1598.5,418.5,0
5,1,1512,1952,636,0
6,1,1000,3192,1112,0
7,1,2222,1449,600,0
1,1,1505,2491.5,922,0
2,1,1205,2323.5,1005,1
3,1,502,3273.5,1205,1
4,1,821,2247.5,502,1
5,1,1557,2149,621,0
6,1,991,3219,1257,0
7,1,3023,465,591,0
1,1,2217,2206.5,1023,0
2,1,1922,2056,1017,0
3,1,1223.5,3459.5,1222,0
4,1,1389,2161.5,723.5,0
5,1,2345,1851,989,0
6,1,732,3958,1345,0
7,1,2474,1805,332,0
1,1,1716.5,1936,1074,0
2,1,1066,3714.5,1216.5,0
3,1,331,3678.5,766,1
4,1,2039,1097.5,131,1
5,1,2553.5,1924,1039,0
6,1,1654.5,2844.5,1253.5,0
7,1,3806,1547,854.5,0
1,1,2142,2688,1406,0
2,1,2962,2218,1342,0
3,1,818,3883.5,1962,0
4,1,1682,2570,818,0
5,1,2469,2069.5,1182,0
6,1,1047,4126.5,1969,0
7,1,3071,807,47,0
1,1,2565,2567.5,1271,0
2,1,850,3701,1815,1
3,1,689.5,3279.5,650,1
4,1,1850,2139,689.5,1
5,1,1786,1563,850,0
6,1,729,4611,1566,0
7,1,2254,2073,329,0
1,1,2330,2294.5,1154,0
2,1,1452,2541.5,1330,0
3,1,345,4377.5,1252,0
4,1,616,2368,145,0
5,1,701,2195.5,321,0
6,1,1165,2695,701,0
7,1,2560,1582,795,0
1,1,612,3130,1060,0
2,1,478,2236,612,0
3,1,344,3025.5,478,1
4,1,447,2150.5,344,1
5,1,1344,1894,447,0
6,1,659,3323,1044,0
7,1,1697,1470,659,0
1,1,2326,1735.5,1097,0
2,1,1795,1945.5,1226,0
3,1,650,3176,1495,0
4,1,1339,1969,650,0
5,1,1369,1962.5,839,0
6,1,960,3022.5,1369,0
7,1,3370,508,660,0
1,1,1526,2363.5,1070,0
2,1,915,2838,1526,0
3,1,245,2886,915,0
4,1,1200,1536.5,245,0
5,1,581,3178,1000,1
6,2,1766.5,2317,581,1
7,2,3109,1400,766.5,1
1,2,1388,2729,1109,0
2,2,747,2662.5,1088,0
3,2,1031,2545.5,597,0
4,2,1124,2584.5,831,0
5,2,824,2439,874,0
6,2,475,3421.5,824,0
7,2,1427.5,675,475,0
1,2,1419,3012.5,1427.5,0
2,2,2011,1898,1419,0
3,2,890,3192,1011,0
4,2,1728.5,3412.5,890,0
5,2,3710,1500,728,0
6,2,1950.5,2454,1070,1
7,2,2618,1272,950,1
1,2,1582,2635,1118,0
2,2,2388,1922,1082,0
3,2,1109,3554.5,1388,0
4,2,1648,2089,1109,0
5,2,2037,1272,648,0
6,2,1093,3512.5,1437,0
7,2,2066,2195,593,0
1,2,1225,2524.5,1016,0
2,2,1404.5,2192.5,1225,0
3,2,795,3177,1404.5,0
4,2,1771,1934,795,0
5,2,1947.5,2010.5,1271,0
6,2,1336,3335.5,1247.5,0
7,2,2535,1525,836,1
